查詢交易日期,查詢市場,日期,市場,產品,上價,中價,下價,平均價(元/公斤),跟前一交易日比較%,交易量(公斤),跟前一交易日比較%
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/09,241 三重區,42 楊梅  ,38.0,26.5,23.3,28.2, - 15,208, - 44
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/09,241 三重區,469 藍莓 進口 ,300.0,300.0,300.0,300.0,    0,10, - 94
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/09,241 三重區,50 百香果 其他 ,87.8,50.1,19.8,51.6, - 28,283, +195
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/09,241 三重區,51 百香果 改良種 ,74.0,45.4,29.5,47.9, - 12,"2,985", +  7
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/09,241 三重區,61 甘蔗 帶皮 ,9.0,9.0,9.0,9.0,    0,"4,800", +900
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/09,241 三重區,70 小番茄 其他 ,15.0,15.0,15.0,15.0, -  1,160, - 69
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/09,241 三重區,71 小番茄 ㄧ般 ,40.8,33.7,10.0,30.4, +162,130, - 70
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/09,241 三重區,72 小番茄 聖女 ,17.0,17.0,17.0,17.0, - 18,"2,950", - 11
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/09,241 三重區,74 小番茄 玉女 ,108.5,78.7,38.0,76.5, +  9,"2,292", + 31
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/09,241 三重區,811 火龍果 白肉 ,69.2,49.8,28.9,49.5, + 10,"1,067", - 67
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/09,241 三重區,812 火龍果 紅肉 ,44.7,29.1,18.2,30.0, - 11,"22,071", + 31
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/09,241 三重區,839 櫻桃 進口 ,552.9,500.0,367.8,484.1, - 15,"2,458", +999
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/09,241 三重區,859 榴槤 進口 ,126.0,114.2,108.3,115.4, -  2,"15,372", + 34
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/09,241 三重區,91 其他  ,199.0,41.6,30.0,70.7, - 58,123, +297
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/09,241 三重區,919 其他 進口 ,160.0,154.5,133.3,151.4,  -  ,222,  -  
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/09,241 三重區,A0 香蕉 其他 ,35.9,10.2,7.0,14.7, + 30,308, + 75
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/09,241 三重區,A1 香蕉  ,29.1,25.8,18.0,24.9, - 12,"22,275", + 25
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/09,241 三重區,A2 香蕉 芭蕉紅芭蕉 ,47.2,29.6,17.5,30.7, -  2,"6,411", + 48
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/09,241 三重區,A3 香蕉 旦蕉 ,37.7,20.6,14.4,22.8, -  5,"2,226", + 81
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/09,241 三重區,B0 鳳梨 其他 ,10.0,9.4,9.0,9.4, -  6,"1,180", + 82
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/09,241 三重區,B2 鳳梨 金鑽鳳梨 ,27.0,18.0,16.6,19.5, +  5,"56,306", + 37
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/09,241 三重區,B6 鳳梨 甜蜜蜜 ,15.2,9.0,8.7,10.2, -  7,"8,969", + 12
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/09,241 三重區,C9 椪柑 進口 ,"1,000.0","1,000.0","1,000.0","1,000.0",  -  ,7,  -  
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/09,241 三重區,E9 甜橙 進口 ,45.0,45.0,45.0,45.0,    0,"5,820", +191
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/09,241 三重區,F1 雜柑 檸檬 ,26.9,15.3,10.5,16.6, +  8,"4,247", +  1
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/09,241 三重區,F4 雜柑 桔子 ,31.4,17.8,9.8,18.9, -  5,571, + 80
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/09,241 三重區,F5 雜柑 無子檸檬 ,35.7,25.2,13.5,24.9, -  1,"4,060", + 30
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/09,241 三重區,G2 黃金果  ,105.3,89.1,67.8,88.1, - 30,148, +999
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/09,241 三重區,G3 酪梨  ,109.2,78.7,70.9,83.2, -  9,"2,684", +104
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/09,241 三重區,G49 奇異果 進口 ,100.7,75.5,60.6,77.6, - 10,"11,130", + 19
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/09,241 三重區,G9 波蘿蜜  ,47.2,30.4,15.7,30.8, - 26,693, +317
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/09,241 三重區,H49 葡萄柚 紅肉進口 ,53.3,51.4,40.0,49.5, +  8,485, + 67
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/09,241 三重區,I1 木瓜 網室紅肉 ,39.5,25.8,19.6,27.3, +  0,"24,352", + 74
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/09,241 三重區,I2 木瓜 一般紅肉 ,8.0,8.0,8.0,8.0,  -  ,24,  -  
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/09,241 三重區,I3 木瓜 日昇種 ,45.0,45.0,45.0,45.0,    0,"1,700", +359
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/09,241 三重區,I4 木瓜 青木瓜 ,25.8,20.6,7.2,19.0, +  8,236, + 69
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/09,241 三重區,J0 荔枝 其他 ,60.0,40.7,29.6,42.3, + 20,422, - 85
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/09,241 三重區,J1 荔枝 玉荷包 ,66.7,58.0,57.3,59.6, -  8,"20,648", -  2
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/09,241 三重區,J2 荔枝 黑葉 ,40.3,35.0,33.5,35.8, + 18,"12,966", +  6
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/09,241 三重區,J3 荔枝 糯米 ,40.0,40.0,40.0,40.0, +  8,138, + 60
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/09,241 三重區,J4 荔枝 竹葉黑 ,39.6,34.0,33.5,35.0, + 10,"11,877", +  3
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/09,241 三重區,J5 荔枝 桂味 ,45.0,41.9,40.0,42.2,  -  ,14,  -  
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/09,241 三重區,K3 龍眼 粉殼 ,80.0,80.0,80.0,80.0,  -  ,28,  -  
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/09,241 三重區,N3 李 紅肉李 ,54.6,46.0,33.3,45.2, - 16,"1,634", - 52
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/09,241 三重區,N5 李 加州李 ,26.0,26.0,26.0,26.0,  -  ,90,  -  
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/09,241 三重區,N6 李 泰安李 ,26.0,26.0,25.0,25.8, -  7,642, + 13
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/09,241 三重區,O0 梨 其他 ,60.0,51.7,30.1,49.1,  -  ,394,  -  
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/09,241 三重區,O5 梨 豐水梨 ,42.6,40.0,39.4,40.4, -  7,"21,209", -  8
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/09,241 三重區,O8 梨 4029梨 ,69.3,52.8,25.9,50.7, - 27,383, + 77
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/09,241 三重區,O99 梨 西洋梨進口 ,200.0,200.0,180.4,196.1,  -  ,664,  -  
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/09,241 三重區,P1 番石榴 珍珠芭 ,25.7,16.1,12.1,17.2, - 11,"70,882", + 46
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/09,241 三重區,P2 番石榴 紅心 ,23.7,19.7,13.6,19.3, -  9,"2,987", + 20
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/09,241 三重區,P3 番石榴 帝王芭 ,41.2,23.4,6.2,23.5, -  7,"1,113", -  1
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/09,241 三重區,P5 番石榴 水晶無子 ,28.3,28.0,28.0,28.1, + 12,971, +999
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/09,241 三重區,Q0 蓮霧 其他 ,45.0,45.0,45.0,45.0, - 26,456, + 91
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/09,241 三重區,Q1 蓮霧 紅蓮霧 ,28.7,25.0,16.6,24.1, -  2,"8,562", +109
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/09,241 三重區,Q2 蓮霧 子彈型 ,22.4,22.0,22.0,22.1, +  0,"1,997", + 13
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/09,241 三重區,Q4 蓮霧 巴掌蓮霧 ,25.5,17.6,12.5,18.2, -  4,91, +117
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/09,241 三重區,R0 芒果 其他 ,46.4,26.8,19.2,29.2, - 15,"2,632", + 12
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/09,241 三重區,R1 芒果 愛文 ,52.1,37.0,23.8,37.4, - 18,"78,430", + 29
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/09,241 三重區,R2 芒果 玉文 ,35.3,25.1,21.5,26.4, -  8,"4,163", -  1
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/09,241 三重區,R3 芒果 本島 ,46.1,31.3,16.5,31.3, -  7,"2,060", + 74
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/09,241 三重區,R31 芒果 夏雪 ,64.8,44.3,25.7,44.7, +  3,463, - 59
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/09,241 三重區,R5 芒果 黑香金興 ,33.0,31.0,20.1,29.2, - 18,"1,721", +135
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/09,241 三重區,R6 芒果 金煌 ,31.6,22.4,17.4,23.2, -  8,"14,848", + 46
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/09,241 三重區,R8 芒果 芒果青 ,15.3,10.3,6.7,10.6, -  1,"2,611", -  0
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/09,241 三重區,S1 葡萄 巨峰 ,58.1,55.0,54.2,55.5, -  1,"13,789", + 60
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/09,241 三重區,S49 葡萄 無子進口 ,62.0,62.0,62.0,62.0,  -  ,10,  -  
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/09,241 三重區,S9 葡萄 進口 ,103.0,69.8,31.1,68.7, -  2,"7,641", + 47
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/09,241 三重區,T1 西瓜 大西瓜 ,11.0,11.0,10.6,10.9,    0,"154,720", + 87
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/09,241 三重區,T5 西瓜 黃肉 ,15.0,15.0,14.6,14.9, -  8,"7,785", - 18
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/09,241 三重區,T7 西瓜 秀鈴 ,19.1,7.5,6.7,9.6, + 20,"2,904", + 29
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/09,241 三重區,V0 甜瓜 其他 ,45.0,45.0,45.0,45.0, + 13,336, + 33
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/09,241 三重區,V1 甜瓜 美濃 ,32.7,23.3,12.7,23.1, - 12,"4,144", + 28
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/09,241 三重區,V2 甜瓜 溫室吊瓜 ,93.8,74.0,74.0,78.0, + 12,"1,438", +166
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/09,241 三重區,W0 洋香瓜 其他 ,124.2,100.3,86.9,102.4, - 15,314, +253
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/09,241 三重區,W1 洋香瓜 網狀紅肉 ,68.4,19.3,6.4,26.5, -  1,"2,167", - 52
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/09,241 三重區,W2 洋香瓜 網狀綠肉 ,47.5,33.0,32.8,35.9, - 30,"2,426", + 34
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/09,241 三重區,X09 蘋果 其他進口 ,160.0,160.0,160.0,160.0, +137,100, - 17
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/09,241 三重區,X69 蘋果 富士進口 ,88.9,53.6,45.0,58.9, -  6,"35,073", + 72
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/09,241 三重區,Y0 桃子 其他 ,40.0,31.8,12.0,29.5, +122,83, + 98
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/09,241 三重區,Y1 桃子 水蜜桃 ,100.0,100.0,100.0,100.0,  -  ,18,  -  
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/09,241 三重區,Y2 桃子 鶯歌桃 ,35.0,20.2,15.0,22.2,  -  ,28,  -  
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/09,241 三重區,Y3 桃子 甜桃 ,61.1,40.0,40.0,44.2, - 41,161, +283
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/09,241 三重區,Y39 桃子 甜桃進口 ,752.0,107.0,100.0,234.6,  -  ,107,  -  
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/09,241 三重區,Y4 桃子 早桃 ,40.0,40.0,40.0,40.0,  -  ,54,  -  
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/09,241 三重區,Y5 桃子 福壽桃 ,21.0,21.0,21.0,21.0, - 30,528, - 17
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/09,241 三重區,Y9 桃子 進口 ,268.9,184.5,91.2,182.7, + 12,"7,781", + 46
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/10,241 三重區,11 椰子  ,12.4,10.0,10.0,10.5, -  8,"5,608", - 42
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/10,241 三重區,12 椰子 剝殼 ,25.0,25.0,25.0,25.0,    0,240, - 20
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/10,241 三重區,32 釋迦 鳳梨釋迦 ,48.3,38.9,35.0,40.0,  -  ,36,  -  
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/10,241 三重區,41 梅  ,34.0,34.0,34.0,34.0,  -  ,86,  -  
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/10,241 三重區,42 楊梅  ,25.0,25.0,25.0,25.0, - 11,148, - 29
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/10,241 三重區,469 藍莓 進口 ,300.0,300.0,300.0,300.0,    0,20, +100
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/10,241 三重區,50 百香果 其他 ,60.0,58.6,26.7,52.5, +  2,206, - 27
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/10,241 三重區,51 百香果 改良種 ,83.2,37.6,24.3,44.1, -  8,"2,077", - 30
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/10,241 三重區,61 甘蔗 帶皮 ,9.0,9.0,9.0,9.0,    0,"1,120", - 77
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/10,241 三重區,70 小番茄 其他 ,20.0,20.0,20.0,20.0, + 33,180, + 13
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/10,241 三重區,71 小番茄 ㄧ般 ,10.0,10.0,10.0,10.0, - 67,40, - 69
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/10,241 三重區,72 小番茄 聖女 ,26.0,20.0,19.7,21.1, + 24,"3,390", + 15
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/10,241 三重區,74 小番茄 玉女 ,90.8,82.2,47.5,77.0, +  1,"1,700", - 26
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/10,241 三重區,811 火龍果 白肉 ,67.7,51.5,37.4,51.9, +  5,"1,700", + 59
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/10,241 三重區,812 火龍果 紅肉 ,39.9,26.7,18.0,27.6, -  8,"17,562", - 20
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/10,241 三重區,839 櫻桃 進口 ,553.9,500.0,427.8,496.3, +  3,"1,717", - 30
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/10,241 三重區,859 榴槤 進口 ,120.6,109.0,108.3,111.2, -  4,"15,232", -  1
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/10,241 三重區,91 其他  ,156.8,36.4,5.0,54.2, - 23,215, + 75
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/10,241 三重區,919 其他 進口 ,100.0,100.0,100.0,100.0, - 34,200, - 10
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/10,241 三重區,A0 香蕉 其他 ,32.0,17.5,8.4,18.6, + 27,260, - 16
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/10,241 三重區,A1 香蕉  ,29.0,23.3,17.7,23.3, -  6,"22,851", +  3
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/10,241 三重區,A2 香蕉 芭蕉紅芭蕉 ,46.8,26.7,15.4,28.5, -  7,"4,895", - 24
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/10,241 三重區,A3 香蕉 旦蕉 ,31.3,17.8,14.9,19.9, - 13,878, - 61
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/10,241 三重區,B0 鳳梨 其他 ,11.0,11.0,11.0,11.0, + 17,"3,154", +167
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/10,241 三重區,B2 鳳梨 金鑽鳳梨 ,25.1,16.1,14.8,17.7, -  9,"36,528", - 35
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/10,241 三重區,B6 鳳梨 甜蜜蜜 ,14.8,11.0,11.0,11.8, + 16,"6,514", - 27
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/10,241 三重區,B7 鳳梨 牛奶鳳梨 ,13.0,13.0,13.0,13.0,  -  ,840,  -  
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/10,241 三重區,E9 甜橙 進口 ,95.6,45.0,45.0,55.1, + 22,"1,900", - 67
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/10,241 三重區,F1 雜柑 檸檬 ,27.2,16.2,13.3,17.8, +  7,"4,057", -  4
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/10,241 三重區,F4 雜柑 桔子 ,27.1,16.9,14.0,18.4, -  3,378, - 34
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/10,241 三重區,F5 雜柑 無子檸檬 ,34.1,24.6,16.2,24.9,    0,"2,546", - 37
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/10,241 三重區,F9 雜柑 進口 ,115.0,115.0,115.0,115.0,  -  ,20,  -  
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/10,241 三重區,G2 黃金果  ,101.3,72.9,57.7,75.5, - 14,227, + 53
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/10,241 三重區,G3 酪梨  ,103.7,71.4,61.5,75.9, -  9,"3,135", + 17
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/10,241 三重區,G49 奇異果 進口 ,110.0,76.9,63.9,81.0, +  4,"6,795", - 39
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/10,241 三重區,G9 波蘿蜜  ,50.9,17.7,4.9,21.8, - 29,309, - 55
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/10,241 三重區,H49 葡萄柚 紅肉進口 ,47.1,40.0,40.0,41.4, - 16,530, +  9
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/10,241 三重區,I1 木瓜 網室紅肉 ,35.6,23.7,19.0,25.1, -  8,"13,020", - 47
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/10,241 三重區,I2 木瓜 一般紅肉 ,20.0,18.2,12.0,17.3, +116,36, + 50
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/10,241 三重區,I3 木瓜 日昇種 ,45.0,45.0,45.0,45.0,    0,"1,430", - 16
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/10,241 三重區,I4 木瓜 青木瓜 ,25.0,13.3,5.0,14.0, - 26,100, - 58
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/10,241 三重區,J0 荔枝 其他 ,50.0,36.0,27.1,37.0, - 13,362, - 14
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/10,241 三重區,J1 荔枝 玉荷包 ,60.8,50.0,49.7,52.1, - 13,"16,115", - 22
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/10,241 三重區,J2 荔枝 黑葉 ,35.6,28.0,26.8,29.3, - 18,"12,177", -  6
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/10,241 三重區,J3 荔枝 糯米 ,35.0,35.0,32.7,34.6, - 13,265, + 92
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/10,241 三重區,J4 荔枝 竹葉黑 ,44.0,28.0,27.3,31.1, - 11,"13,037", + 10
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/10,241 三重區,N0 李 其他 ,25.0,25.0,25.0,25.0,  -  ,120,  -  
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/10,241 三重區,N3 李 紅肉李 ,46.1,30.0,30.0,33.2, - 27,"2,215", + 36
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/10,241 三重區,N5 李 加州李 ,25.0,25.0,25.0,25.0, -  4,34, - 62
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/10,241 三重區,N6 李 泰安李 ,17.0,17.0,17.0,17.0, - 34,414, - 36
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/10,241 三重區,N9 李 進口 ,100.0,100.0,90.8,98.2,  -  ,"1,500",  -  
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/10,241 三重區,O0 梨 其他 ,48.4,36.4,21.9,35.9, - 27,"1,043", +165
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/10,241 三重區,O2 梨 秋水梨 ,42.0,42.0,42.0,42.0,  -  ,14,  -  
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/10,241 三重區,O5 梨 豐水梨 ,37.6,35.0,33.4,35.2, - 13,"12,141", - 43
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/10,241 三重區,O99 梨 西洋梨進口 ,92.0,70.0,70.0,74.4, - 62,414, - 38
